id	filename	md5	size	state
014afcf0-da24-4c9b-9017-c745f04059ae	nationwidechildrens.org_clinical.TCGA-ZC-AAAF.xml	61a19c1ccdf4b3fb9dd0f2199752427a	31342	validated
01b2b23c-365a-4944-a368-bdf6be03156d	nationwidechildrens.org_clinical.TCGA-ZB-A963.xml	a6ed7b52ece933fdb0955a39ee773619	30250	validated
0821b645-0c81-4435-b704-e54cce2288d4	nationwidechildrens.org_clinical.TCGA-ZB-A96O.xml	8a35ce1e1cbb04fbdd21fc39abba96b1	30250	validated
084ebe28-0472-43b7-acdc-21ade6371280	nationwidechildrens.org_clinical.TCGA-X7-A8DF.xml	9320dde55111598b90c573f5a2a81284	25398	validated
09f29066-7d8c-4985-8cb2-49d86bc13b0b	nationwidechildrens.org_clinical.TCGA-4X-A9FA.xml	af8011957c270bf6cf61cd77779db8b1	31327	validated
0a488140-499d-47eb-8151-7c7dea519fa4	nationwidechildrens.org_clinical.TCGA-ZB-A96Q.xml	24e1e27139e48f4d8683c17ed511b1b0	30272	validated
0ea4b44e-ad12-4130-8b25-b2b15a3c5db4	nationwidechildrens.org_clinical.TCGA-X7-A8DG.xml	c21af10df64ec3939c7c3b69a759af98	25520	validated
10a7bc43-7676-4e4c-981b-88197a27025b	nationwidechildrens.org_clinical.TCGA-XH-A853.xml	26ca819166291eb6b92f6d1e63c1ca8d	25766	validated
1290d653-4d94-4593-ac3e-ba1c0aea47bf	nationwidechildrens.org_clinical.TCGA-ZB-A964.xml	234fa52000e69660bbf155c40b7ffea5	25465	validated
143c61f6-8a9c-4373-b598-3e0d621a7092	nationwidechildrens.org_clinical.TCGA-3G-AB0O.xml	e80253a58e8ae3f20a05171375c804f0	31323	validated
14ce7808-3fad-4885-98a6-adc773ae2620	nationwidechildrens.org_clinical.TCGA-XU-A92V.xml	e9e1b44e1c4ae840ea3f197826eb63ba	19563	validated
18680704-3321-4cfb-90e2-26d3841ee0a1	nationwidechildrens.org_clinical.TCGA-X7-A8D6.xml	6bba118799d3c8000f1ea5d01ea8b669	30456	validated
1bbbf647-94cc-4b6d-b199-e5e5fcc3ddd7	nationwidechildrens.org_clinical.TCGA-ZB-A961.xml	f5bf4692d2c754b39e976b4d1449159f	25511	validated
1d1e4d68-743c-4cca-bbae-336ce3b3b891	nationwidechildrens.org_clinical.TCGA-X7-A8DI.xml	c6222d5da29e6807292cc570e0491aaf	25462	validated
1d44b4c8-c3f9-43fc-a66f-472922aa71e6	nationwidechildrens.org_clinical.TCGA-XM-AAZ3.xml	b972ef0617032097f13265b570dac352	25463	validated
1db64711-8bad-4e6f-b53f-e9799ce88f78	nationwidechildrens.org_clinical.TCGA-X7-A8M1.xml	a8994d997fe4cd0d299a35f2f614d832	25470	validated
1e1d4da1-aec8-4188-bd02-9a91165c151b	nationwidechildrens.org_clinical.TCGA-X7-A8M6.xml	ed8bba6f6a9cfbcae402e281712be2ff	55952	validated
1e5db8eb-8160-4d75-b914-dbeff4d1b8a3	nationwidechildrens.org_clinical.TCGA-ZB-A96V.xml	e7573f3ae79ce807f8ae8837490e3aec	30248	validated
1e783fda-3557-4f3c-9202-9c3834603ff0	nationwidechildrens.org_clinical.TCGA-3Q-A9WF.xml	eeb24e876a532942ab7086f0bea0c776	25321	validated
1f8b881a-7623-4ba2-9144-64172aa54447	nationwidechildrens.org_clinical.TCGA-XU-A92W.xml	e6cd051ab6ca27bd082a85e79a528b4b	30148	validated
20d1a3d9-3dda-44bd-a726-a30c269007b1	nationwidechildrens.org_clinical.TCGA-XM-AAZ2.xml	69ef63f028af70524621a9343a2f79e8	25481	validated
20dac01f-6b16-48c9-b52e-08a43edd36ee	nationwidechildrens.org_clinical.TCGA-XM-A8RH.xml	68df962ea384db1624e2fa43f6a24641	25525	validated
214cf9fa-7af6-4a65-afa1-cc4bada84e56	nationwidechildrens.org_clinical.TCGA-3G-AB19.xml	fe293909b81307155e07f5e826defdb1	30780	validated
228db498-4583-4dbf-8c9f-55da0490137b	nationwidechildrens.org_clinical.TCGA-YT-A95D.xml	793d8653870ff081e8c4a64534fff968	31628	validated
25bd6d2c-478a-4bf0-a568-8682242117e8	nationwidechildrens.org_clinical.TCGA-X7-A8M3.xml	a9719a776c542e0a0640112740addc42	25481	validated
2aef6e1d-b932-4334-bb6b-15903e988d85	nationwidechildrens.org_clinical.TCGA-XM-A8RI.xml	47953e2aa87b10a494e90efaee1ebf32	31286	validated
2e5cfd00-5777-4aee-bcf5-b530c584b508	nationwidechildrens.org_clinical.TCGA-X7-A8M0.xml	3accad56008c7915c435e14d07d63e8b	25759	validated
2e91ac24-cd86-4ea5-9f4d-f90998c8d5f8	nationwidechildrens.org_clinical.TCGA-5K-AAAP.xml	5833c050055f48f96ffb3aee11d21a77	25453	validated
313bef50-42b2-48d2-b1ff-44899b030138	nationwidechildrens.org_clinical.TCGA-X7-A8DB.xml	65dd74a488a2435814f5383753793bc3	25485	validated
32200100-423c-444e-be80-2fbf59a67ad7	nationwidechildrens.org_clinical.TCGA-ZB-A969.xml	75656506591ad7d57432783ac8d382db	25517	validated
3220869c-bece-47ed-84c0-694f374c20dc	nationwidechildrens.org_clinical.TCGA-XU-A936.xml	a251c384209179acbad54b8986ced98b	34881	validated
324be386-3771-4975-8a00-a3155f3426e7	nationwidechildrens.org_clinical.TCGA-XU-A92Q.xml	85653287ba049f0ce6e8e271bccb8636	25445	validated
365f2020-a44d-45dd-9576-757409785203	nationwidechildrens.org_clinical.TCGA-ZT-A8OM.xml	d216ed7f3e094f0ed90376d0aacf2184	25337	validated
38063d86-8950-4ed7-a83e-97ce4406fa06	nationwidechildrens.org_clinical.TCGA-3S-A8YW.xml	b612e2116eba15f5bb6e2c56df5f9ea1	30556	validated
380b4e24-59ba-4bc5-aad5-a597386fce12	nationwidechildrens.org_clinical.TCGA-ZB-A96K.xml	eb082425bf40879d943bed24e5ea8eb1	25500	validated
39d4a15c-88cb-439a-a567-492b8661fc50	nationwidechildrens.org_clinical.TCGA-ZB-A96C.xml	0cb99494683ebcea9acd683022a54103	25503	validated
3a835868-86ad-47dd-acf6-d785b4d5433b	nationwidechildrens.org_clinical.TCGA-XM-A8R9.xml	0b329f6b9f2d2e3084f9c9996291b90b	25517	validated
4ce79790-d1ea-4e00-97a7-c4b5f58414b2	nationwidechildrens.org_clinical.TCGA-XU-A92O.xml	7f1121c99d5e4c988e8d2bdcb0c51393	25510	validated
4ebb8a0b-3fbe-4aaa-9ba3-ab7f4e6cd0a2	nationwidechildrens.org_clinical.TCGA-XU-AAY1.xml	1c6aa9f07c13235524ee80149561b0cb	25503	validated
5087812e-4d4c-45a7-bab6-ebb9b812f26a	nationwidechildrens.org_clinical.TCGA-XM-A8RB.xml	52e82bdeeeed3585c9dc717e92c742e6	25522	validated
582841e0-0888-44dd-9ac0-797413af94e6	nationwidechildrens.org_clinical.TCGA-XU-A930.xml	7cba5fbf1243ad7be0c3a55f796e97ec	30189	validated
590c5cbf-5418-4daf-857b-39c0989a1430	nationwidechildrens.org_clinical.TCGA-XM-A8RL.xml	2c3d254126b3cdfb8c6ad4bc53f5276e	25464	validated
5bab1394-bff1-4ef9-be57-cda43d5fd55a	nationwidechildrens.org_clinical.TCGA-XU-AAXV.xml	dbeb31a77f99501d017317280f3f2d21	30152	validated
5c2412ff-88a9-414c-b91d-82cd366ddc74	nationwidechildrens.org_clinical.TCGA-ZB-A96A.xml	dc0802fd5ded3ac12c441fe4beb30406	25794	validated
5d61da0d-bd60-4107-b9d9-c050481d9b01	nationwidechildrens.org_clinical.TCGA-X7-A8DE.xml	f649c0b4c8dc770c80d1d2ee1b41f4f9	25465	validated
