id	filename	md5	size	state
003bc96d-e7e8-49e2-83db-a5dcb6f6cd47	nationwidechildrens.org_clinical.TCGA-GU-AATP.xml	8c426fd5c68cc802420772b75bdde5f7	43309	validated
00780bca-a22b-4685-aa91-b5462830c446	nationwidechildrens.org_clinical.TCGA-CF-A1HR.xml	d67220a60ea31b2a6c2b660a8a74e3cd	33042	validated
010d8cd3-3d49-4f35-8f14-5a0111245453	nationwidechildrens.org_clinical.TCGA-GV-A3QK.xml	5a50724726dbea44fc0fd4f0862e68b3	48537	validated
021d0c7f-e484-4bf7-b3b8-b89c091a8f48	nationwidechildrens.org_clinical.TCGA-XF-A9SJ.xml	989cea805d666d58fb0b58bb252929e1	30112	validated
021f9299-1bb3-48b0-a540-82933ff6ee0f	nationwidechildrens.org_clinical.TCGA-FD-A6TB.xml	f5f71738b75754dbced39e98161f49c5	37077	validated
022f80f5-ee7d-4bbc-bbf4-99e973b294e8	nationwidechildrens.org_clinical.TCGA-FD-A5C0.xml	5df714f0fe6001ad7ab73ce453129ce3	55498	validated
027b53df-0c1f-4e4f-8e11-7368fc9c005a	nationwidechildrens.org_clinical.TCGA-XF-AAMX.xml	7b4e5a7ad06c4fa237af1c941c46fafc	29788	validated
02c8a92c-69af-4f06-a53b-23afb8ff023b	nationwidechildrens.org_clinical.TCGA-E7-A6ME.xml	5583a006e10eedb16ac886af7d1abc68	43453	validated
036eec0d-3cb4-4a40-9a3e-46a1e21061f0	nationwidechildrens.org_clinical.TCGA-FD-A3SS.xml	b5827a7db2e976af0b843e1c30e82fd5	52393	validated
042a6021-7a59-4ea5-949d-6076a8a3b869	nationwidechildrens.org_clinical.TCGA-DK-A3WW.xml	b5f038e7ff2d78cc26a912b2edf6b0cf	60968	validated
058c3d96-5817-41bc-8d32-ad28ee9e61bf	nationwidechildrens.org_clinical.TCGA-FD-A3SM.xml	a40eaaf4a021a47a0a50ae7effa09d98	40432	validated
05fd00e7-72fa-41c4-9fbe-898c44d935c0	nationwidechildrens.org_clinical.TCGA-UY-A78K.xml	476348b0f3aea3820214e8bdfb0dc8a5	39195	validated
0676fdc1-caae-419e-b971-106b72f1a486	nationwidechildrens.org_clinical.TCGA-XF-AAMQ.xml	51b9611123cde9937017834ed536cd6b	36747	validated
075bdca2-459b-4694-878b-028ced6684c3	nationwidechildrens.org_clinical.TCGA-UY-A9PD.xml	5605a5aa1742584b7c00ae5dfad96aeb	36242	validated
08fbf5f3-c1b1-48ba-8905-3e040ecd1ee9	nationwidechildrens.org_clinical.TCGA-MV-A51V.xml	21bc6ee767bfc7dab82068bd94acd0cf	36600	validated
09658fbb-8010-4465-bf0e-15f6ca16bac2	nationwidechildrens.org_clinical.TCGA-GV-A6ZA.xml	a9dc7afa34dc7ba747a106d58370c776	36488	validated
09fa6864-ab55-4dc2-86ba-5635ccd7def4	nationwidechildrens.org_clinical.TCGA-R3-A69X.xml	44116cf04a9f2835ee2bf7c1d6e2e628	30078	validated
0a8cd10e-e7f2-4afd-ade6-a73778798f16	nationwidechildrens.org_clinical.TCGA-FJ-A3Z7.xml	c5b786c8c8dab7a638a1a06942f70e63	49558	validated
0a8ff84d-79c5-445a-95a9-24a300b09af5	nationwidechildrens.org_clinical.TCGA-E7-A7XN.xml	356c4167de620069575213bcac825fd5	36866	validated
0b502ac2-61c4-4c24-a276-71d8aa4ae793	nationwidechildrens.org_clinical.TCGA-UY-A9PB.xml	1c3fd255905506a2d154bc45e6ac314a	36357	validated
0bc986d1-fb29-42df-a97f-7b630e379ffa	nationwidechildrens.org_clinical.TCGA-GU-AATO.xml	3ae08478fe3d07db34051669e67555d1	29901	validated
0c7e583c-5acc-450c-8f3e-b60d20642e37	nationwidechildrens.org_clinical.TCGA-ZF-A9R2.xml	e58ed5756d5625bb4a574af3b89bc238	37073	validated
0e3a35f7-5f89-42ba-be34-d829367d81b1	nationwidechildrens.org_clinical.TCGA-DK-AA6U.xml	732f3df137dc359267aa301e791698da	48797	validated
0e9884ab-6566-4b57-9a35-8c4132cd6113	nationwidechildrens.org_clinical.TCGA-KQ-A41O.xml	e85673c2f02b2075dd68a577c20535dd	30846	validated
0f58586e-5b8e-4d18-b402-f61bcbc86019	nationwidechildrens.org_clinical.TCGA-ZF-A9R9.xml	74acdd6e629f244cd0f04f3cf6e4451e	35356	validated
0fd3d226-55d1-4982-b17f-ef9e2bf283be	nationwidechildrens.org_clinical.TCGA-FD-A62S.xml	8d09789d8254a91e3f4bda0425264dcb	55166	validated
110afa8c-07b3-4ff6-a852-50e249620777	nationwidechildrens.org_clinical.TCGA-XF-AAN2.xml	a628ecad3023404a2306ab1a58e5cb04	30052	validated
1147b8cd-8bbb-4c2e-9041-0e33f9c29289	nationwidechildrens.org_clinical.TCGA-GV-A3JW.xml	ba1b9061e91c86c727bbf25bf676aa49	52291	validated
117cc78b-ad81-46c3-ac15-8caf8557278c	nationwidechildrens.org_clinical.TCGA-CF-A47X.xml	964f4403ca1fd759fa7c5710fd92a3ed	41138	validated
12beac82-e178-41a9-94d5-4d224fcc6b9c	nationwidechildrens.org_clinical.TCGA-FD-A43Y.xml	659831d11b8cec9c4efbfb02f002d394	43612	validated
12cf12a5-076a-433d-ae81-8575c9e4be1b	nationwidechildrens.org_clinical.TCGA-BT-A20V.xml	0a4f0d5d4abc2b75e2043431316730fe	32476	validated
13175b45-5579-4d67-a667-d7c2e30234d1	nationwidechildrens.org_clinical.TCGA-DK-A2HX.xml	701175736f37fb10a688faefc4c22482	40262	validated
136e0dba-de8d-4606-abd0-8918ce1ed2f7	nationwidechildrens.org_clinical.TCGA-S5-A6DX.xml	dc6fe0d51bdb745d8398698dca0e4c22	36658	validated
13c9dd90-4807-4d8b-b7bf-77f314ed62b2	nationwidechildrens.org_clinical.TCGA-GC-A3YS.xml	406b892f40fb90e4e3fa7d959581ff06	55993	validated
150c2168-7c7d-4b40-aaa5-882a5f02dbeb	nationwidechildrens.org_clinical.TCGA-LT-A5Z6.xml	604b4cd42f7bd944fee3a994aa3ddc48	49014	validated
160b0c9a-33d8-4c07-bbe8-30c4d21a6313	nationwidechildrens.org_clinical.TCGA-CU-A3KJ.xml	83893e1ccb0d55f6b25f4e7afe79d8a7	38750	validated
165fa036-3caa-4531-822f-33cdcf8c6061	nationwidechildrens.org_clinical.TCGA-CU-A72E.xml	3deb23a8cf723b486a7adc891fa8689d	41404	validated
16c44b17-a0df-4490-a711-3f01cacf58c5	nationwidechildrens.org_clinical.TCGA-FD-A5BY.xml	523f3d699b842954ba80ae6fd2529ca4	37407	validated
16cd0996-7562-4fe9-b01a-81d4207748f0	nationwidechildrens.org_clinical.TCGA-CF-A8HY.xml	4ef1217706ba6abd7256ef64c1124f8b	36467	validated
18afe7ef-871b-42ec-a9c2-2b7ccf639585	nationwidechildrens.org_clinical.TCGA-C4-A0F1.xml	d8e31dfb8a29a418357f788333f9821c	29684	validated
199989a2-01a1-43bf-97db-f02b704bf617	nationwidechildrens.org_clinical.TCGA-BL-A0C8.xml	33d9f53b17cb178491dc573f06b04bd5	55229	validated
19cab7e8-b4ee-487d-810a-d0da6627dafd	nationwidechildrens.org_clinical.TCGA-SY-A9G0.xml	b1a2f3836b86342baef207dfc7dc4956	50383	validated
1a05883d-06c4-496c-b2fd-93dd87b257d8	nationwidechildrens.org_clinical.TCGA-DK-A3IL.xml	cbfa640fcb8350327ba16779da64562d	32881	validated
1a2c055d-013b-4935-9f36-40cff999dc00	nationwidechildrens.org_clinical.TCGA-FD-A3B6.xml	50414e0c66e4559d51150b349b801fcb	39813	validated
1a88cd57-f71e-4672-8dee-5ecef308ca75	nationwidechildrens.org_clinical.TCGA-UY-A9PA.xml	ef06fe2dac836669a6ee0296e2473682	36311	validated
1bc85ae2-24e3-447c-a69a-654b75d87a7b	nationwidechildrens.org_clinical.TCGA-XF-A9SU.xml	44b500dd4db1065ae49671fddf9fc22b	49110	validated
1ca0143d-54ed-4e46-92d3-51973bde878a	nationwidechildrens.org_clinical.TCGA-E7-A85H.xml	9d0126420a1b41b9fa2fdd5396a13bc2	36714	validated
1d413ae0-9eb7-4516-ba1f-4ff5a821b3cf	nationwidechildrens.org_clinical.TCGA-K4-A4AB.xml	ace568700fa3aadd2694aab1cae7f0ac	36273	validated
1da5d3ac-5495-4ace-97e2-c71cb359814b	nationwidechildrens.org_clinical.TCGA-E7-A677.xml	1b9cccff473519b088b1b0c5ed72472e	43255	validated
1da9dd49-7230-4876-bec9-e363b2e0d350	nationwidechildrens.org_clinical.TCGA-XF-A9SK.xml	af9d76d802064590a201136bd256aae2	48723	validated
1e677ede-5439-4798-9f65-425b05a6eef3	nationwidechildrens.org_clinical.TCGA-CF-A47W.xml	786098f14cc40b4a66de3654523f059e	36452	validated
1e8f3d60-716d-496f-ba35-926ff620f13a	nationwidechildrens.org_clinical.TCGA-CF-A47Y.xml	b40d8ecc73747b0cd35d7d949d57dbdd	36378	validated
1eb5e159-3fba-4b1b-82ab-7bac27d6c62d	nationwidechildrens.org_clinical.TCGA-5N-A9KI.xml	0f6d7d87f5f7bd36086b4fe1a3b567b5	29512	validated
1f18b1ad-0249-4b84-af2e-4598dfe71d15	nationwidechildrens.org_clinical.TCGA-GV-A3JX.xml	9d0708f2fbc62db974d784202b620778	33142	validated
1fc7e9eb-d27d-4da7-91ad-75dd24170f20	nationwidechildrens.org_clinical.TCGA-ZF-A9RG.xml	34a41a649e85e007fff1c01c07afbd88	43986	validated
203c6051-63d1-4f4e-8751-64747b6ec1a0	nationwidechildrens.org_clinical.TCGA-FD-A5BT.xml	2ac241c0bd51403a8de79435f6bc6c32	29738	validated
21511857-462f-40a2-909d-b86756359b00	nationwidechildrens.org_clinical.TCGA-CF-A9FM.xml	1003765e3b9b7c880eb4c095642c185c	36304	validated
21e0161e-9940-4430-ac49-30aff0e2661f	nationwidechildrens.org_clinical.TCGA-H4-A2HQ.xml	ad1d544884fbde1a8abc16742a8b8532	36807	validated
224c207a-c1c3-4340-90d5-330669dc591c	nationwidechildrens.org_clinical.TCGA-ZF-AA5N.xml	250f3a3ef5fdf164ce919800c2b2d706	31350	validated
22fafae0-53ec-461e-a793-cf9d6b71cf4f	nationwidechildrens.org_clinical.TCGA-ZF-A9RC.xml	69714149870c517dc481aa2e93915e3f	36813	validated
230c1d28-6d70-4b29-a101-a946c6f8314c	nationwidechildrens.org_clinical.TCGA-BL-A3JM.xml	6d78856e6118dca1f1afc3d48fea7f6c	38033	validated
23b09ec3-6ce7-406a-b4c7-b58df1ccd73f	nationwidechildrens.org_clinical.TCGA-FD-A5BR.xml	d447faae3a8a090ef984240ece0db5a1	43530	validated
24d5b7df-c853-4788-a971-50329391ff60	nationwidechildrens.org_clinical.TCGA-4Z-AA7R.xml	e948217069b8cf21b9ca51d9a1864c92	36695	validated
250c3c6e-25e3-445d-abd8-47f97f3344df	nationwidechildrens.org_clinical.TCGA-YF-AA3M.xml	e6275e00b3e7a07fbed826ac1474752e	37222	validated
251524a7-81b2-4534-a8a5-dbc201d9fe67	nationwidechildrens.org_clinical.TCGA-ZF-A9RE.xml	4e8d1a648ebd9b3c9025e326904ea0ac	29439	validated
257f53dd-5b45-4d8f-80e0-ab17793778ab	nationwidechildrens.org_clinical.TCGA-DK-A3IQ.xml	cc5cd429c9ac37cc0c498e80d44dde79	53397	validated
