id	filename	md5	size	state
0011e62d-ed04-4146-a7b3-045b32c56392	nationwidechildrens.org_clinical.TCGA-KM-A7Q7.xml	b8ec9565b6982b6e5c1d129962c8ddd8	31583	validated
006bc285-120c-41ca-8a72-b5b94d60c90b	nationwidechildrens.org_clinical.TCGA-UW-A72P.xml	1234ee3549605d12d90983d13fefabcd	31272	validated
029d156c-0940-44fb-8b40-f875ea8805e4	nationwidechildrens.org_clinical.TCGA-KO-8410.xml	cf2fbbeecbc16f8536b015eb0e4a97da	31171	validated
03bac044-f429-42e4-b92b-05bde3cff2f2	nationwidechildrens.org_clinical.TCGA-KO-8416.xml	a8ade18e91b8e8ec595005ef37f276b7	31246	validated
0543e14a-999b-4526-ac83-3111d0ed3652	nationwidechildrens.org_clinical.TCGA-KO-8407.xml	7c9327edbccac562872f0cec8619e28c	30628	validated
055ab597-71b5-4d0d-8bc5-1f9d8b65e6b6	nationwidechildrens.org_clinical.TCGA-UW-A7GL.xml	19a5b0e55f4451d0a54fad00423504f2	31005	validated
05e0762b-82f5-4149-8b9b-adeac728dd64	nationwidechildrens.org_clinical.TCGA-KL-8341.xml	de9fcf4a76472fa4d5e933e241012d2c	75719	validated
063b3751-1540-4e56-82d4-0812e4687b20	nationwidechildrens.org_clinical.TCGA-UW-A72N.xml	53c294033544b6f004d364c6c490bb97	30886	validated
073a77d5-6aa3-4af5-8cc7-82e0d6aff4df	nationwidechildrens.org_clinical.TCGA-KL-8335.xml	8c7048be4cf837185d49755c9bcb4e9c	31251	validated
0937f4e0-bfee-45bd-bf2c-37eea104a366	nationwidechildrens.org_clinical.TCGA-KN-8424.xml	fa483b0561a3a8fe8b6cd7a374749122	30982	validated
0ab42454-13cc-4784-aece-85ad06b8126d	nationwidechildrens.org_clinical.TCGA-KL-8329.xml	42b465d6f31b2f27aad605d2938dd04d	31114	validated
0f4605c6-d3f0-4c73-9ced-382c90cb1a27	nationwidechildrens.org_clinical.TCGA-NP-A5GZ.xml	d6948ef5346849190f82bcc9115f49f5	31190	validated
0fdc226b-57d6-4826-8a0f-11f1a4937dcc	nationwidechildrens.org_clinical.TCGA-KL-8337.xml	48d93718910f638b36f0109bf543c532	31157	validated
134506ef-3a5c-4cfc-95c8-8972d3e2f03f	nationwidechildrens.org_clinical.TCGA-KM-8438.xml	3b7401b428c99947570923360ed750ea	64904	validated
